ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;SALDO_POSTERIOR;CANAL;GEOLOCATION;COMERCIO_CONTRAPARTE;FECHA_HORA
8487;4;PAGO_SERVICIO;-61336;18803202;ATM;-38.7359 -72.5904;UBER;2025-06-12 20:51
8488;2;TRANSFERENCIA_ENVIADA;-486882;11543999;WEB;-33.4160 -70.5975;AMAZON;2025-08-18 10:35
8489;9;TRANSFERENCIA_RECIBIDA;1235795;30663029;APP_MOVIL;-29.9027 -71.2519;PROVEEDOR_ABC;2025-02-07 19:40
8490;12;GIRO_CAJERO;-171351;26786271;APP_MOVIL;-33.4489 -70.6693;UBER;2025-04-06 22:59
8491;26;COMPRA_COMERCIO;-368539;23140938;SUCURSAL;-33.4489 -70.6693;ENEL;2025-07-18 09:42
8492;9;DEPOSITO;1853844;32516873;SUCURSAL;-29.9027 -71.2519;MARIA_GONZALEZ;2025-05-06 20:50
8493;9;DEPOSITO;1754488;34271361;SUCURSAL;-29.9027 -71.2519;JUAN_PEREZ;2025-05-01 10:36
8494;8;GIRO_CAJERO;-171552;23406009;APP_MOVIL;-23.6509 -70.3975;AMAZON;2025-07-11 18:27
8495;24;DEPOSITO;128731;11339736;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-12-01 14:28
8496;11;PAGO_SERVICIO;-313473;22337298;APP_MOVIL;-33.4489 -70.6693;UBER;2025-09-11 11:14
8497;16;PAGO_SERVICIO;-482453;32752071;SUCURSAL;-33.4489 -70.6693;SHELL;2025-05-20 10:24
8498;6;TRANSFERENCIA_ENVIADA;-467638;18529890;ATM;-33.0245 -71.5518;SUPERMERCADO_LIDER;2025-10-02 22:15
8499;23;TRANSFERENCIA_ENVIADA;-113086;11188484;WEB;-33.4489 -70.6693;ENEL;2025-09-02 09:21
8500;15;GIRO_CAJERO;-126138;29787879;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-08-28 17:09
8501;13;DEPOSITO;354655;13453163;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-06-18 19:01
8502;6;DEPOSITO;1003761;19533651;APP_MOVIL;-33.0245 -71.5518;CLIENTE_123;2025-03-16 16:31
8503;11;TRANSFERENCIA_RECIBIDA;1804479;24141777;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-05-28 17:40
8504;4;PAGO_NOMINA;1420694;20223896;APP_MOVIL;-38.7359 -72.5904;BANCO_CHILE;2025-01-19 20:58
8505;7;DEPOSITO;1764528;20427912;WEB;-34.1708 -70.7444;EMPRESA_X;2025-03-17 14:02
8506;9;PAGO_SERVICIO;-372402;33898959;WEB;-29.9027 -71.2519;FALABELLA;2025-09-25 22:37
8507;30;COMPRA_COMERCIO;-360875;15341166;WEB;-33.4489 -70.6693;UBER;2025-07-20 20:13
8508;24;PAGO_NOMINA;963728;12303464;WEB;-33.4489 -70.6693;CLIENTE_123;2025-12-03 20:43
8509;13;DEPOSITO;1556913;15010076;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-09-07 19:22
8510;27;COMPRA_COMERCIO;-21386;11760388;WEB;-33.4489 -70.6693;NETFLIX;2025-08-03 20:05
8511;29;COMPRA_COMERCIO;-54837;23387480;SUCURSAL;-33.4489 -70.6693;COPEC;2025-03-11 18:38
8512;1;TRANSFERENCIA_ENVIADA;-33095;22584454;WEB;-33.4372 -70.6506;MOVISTAR;2025-08-19 22:52
8513;4;COMPRA_COMERCIO;-453078;19770818;ATM;-38.7359 -72.5904;COPEC;2025-05-06 14:37
8514;5;COMPRA_COMERCIO;-218339;14706567;ATM;-33.0472 -71.6127;FALABELLA;2025-05-24 19:00
8515;12;DEPOSITO;834335;27620606;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-07-04 20:01
8516;28;GIRO_CAJERO;-262864;16211228;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-02-16 14:16
8517;7;GIRO_CAJERO;-183959;20243953;ATM;-34.1708 -70.7444;UBER;2025-02-19 10:50
8518;15;TRANSFERENCIA_ENVIADA;-388021;29399858;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-03-09 10:39
8519;22;TRANSFERENCIA_ENVIADA;-21168;20850004;WEB;-33.4489 -70.6693;SHELL;2025-08-06 20:12
8520;8;GIRO_CAJERO;-128411;23277598;APP_MOVIL;-23.6509 -70.3975;SUPERMERCADO_LIDER;2025-06-25 20:09
8521;20;TRANSFERENCIA_ENVIADA;-428778;25021225;ATM;-33.4489 -70.6693;ENEL;2025-10-09 14:34
8522;24;GIRO_CAJERO;-461658;11841806;SUCURSAL;-33.4489 -70.6693;UBER;2025-12-11 13:49
8523;3;TRANSFERENCIA_RECIBIDA;1168408;10003785;ATM;-33.5100 -70.7600;CLIENTE_123;2025-04-08 11:28
8524;10;TRANSFERENCIA_RECIBIDA;1769694;24636152;APP_MOVIL;-36.8201 -73.0444;PROVEEDOR_ABC;2025-01-10 21:21
8525;2;COMPRA_COMERCIO;-413140;11130859;WEB;-33.4160 -70.5975;NETFLIX;2025-12-08 21:49
8526;16;PAGO_NOMINA;919625;33671696;WEB;-33.4489 -70.6693;EMPRESA_X;2025-06-08 11:35
8527;4;TRANSFERENCIA_RECIBIDA;741440;20512258;SUCURSAL;-38.7359 -72.5904;MARIA_GONZALEZ;2025-07-11 08:48
8528;16;PAGO_NOMINA;1458021;35129717;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-07-24 16:06
8529;1;TRANSFERENCIA_ENVIADA;-429539;22154915;SUCURSAL;-33.4372 -70.6506;AMAZON;2025-05-04 21:03
8530;1;TRANSFERENCIA_ENVIADA;-63935;22090980;ATM;-33.4372 -70.6506;NETFLIX;2025-09-13 11:59
8531;19;TRANSFERENCIA_RECIBIDA;773562;19465297;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-07-23 18:56
8532;21;DEPOSITO;1895242;18649989;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-01-13 16:28
8533;14;PAGO_SERVICIO;-454332;2348040;SUCURSAL;-33.4489 -70.6693;UBER;2025-01-19 10:58
8534;3;PAGO_SERVICIO;-30364;9973421;WEB;-33.5100 -70.7600;AGUAS_ANDINAS;2025-05-16 08:09
8535;20;PAGO_SERVICIO;-482182;24539043;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-12-03 20:28
8536;5;GIRO_CAJERO;-426987;14279580;ATM;-33.0472 -71.6127;AMAZON;2025-03-17 22:17
8537;6;TRANSFERENCIA_ENVIADA;-161924;19371727;APP_MOVIL;-33.0245 -71.5518;FALABELLA;2025-07-26 12:21
8538;9;PAGO_NOMINA;1761958;35660917;WEB;-29.9027 -71.2519;MARIA_GONZALEZ;2025-10-12 15:44
8539;21;DEPOSITO;346706;18996695;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-05-11 16:21
8540;11;DEPOSITO;576100;24717877;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-02-28 18:29
8541;29;GIRO_CAJERO;-258288;23129192;ATM;-33.4489 -70.6693;NETFLIX;2025-03-08 15:34
8542;14;PAGO_SERVICIO;-94987;2253053;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-01-14 22:52
8543;26;GIRO_CAJERO;-188053;22952885;ATM;-33.4489 -70.6693;ENEL;2025-12-03 21:26
8544;15;DEPOSITO;1722582;31122440;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-08-19 19:53
8545;22;TRANSFERENCIA_ENVIADA;-344230;20505774;SUCURSAL;-33.4489 -70.6693;SHELL;2025-03-10 12:55
8546;8;GIRO_CAJERO;-346165;22931433;ATM;-23.6509 -70.3975;MOVISTAR;2025-07-10 21:41
8547;15;TRANSFERENCIA_ENVIADA;-442406;30680034;ATM;-33.4489 -70.6693;FALABELLA;2025-09-18 18:37
8548;21;TRANSFERENCIA_ENVIADA;-445263;18551432;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-05-02 15:30
8549;27;PAGO_SERVICIO;-173020;11587368;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-01-26 20:17
8550;27;PAGO_NOMINA;794704;12382072;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-02-26 12:03
8551;4;TRANSFERENCIA_ENVIADA;-408808;20103450;WEB;-38.7359 -72.5904;AMAZON;2025-11-10 19:30
8552;5;TRANSFERENCIA_ENVIADA;-333705;13945875;SUCURSAL;-33.0472 -71.6127;FALABELLA;2025-06-27 19:51
8553;25;TRANSFERENCIA_ENVIADA;-230679;25314605;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-05-25 20:01
8554;28;TRANSFERENCIA_ENVIADA;-68328;16142900;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-01-03 18:10
8555;26;TRANSFERENCIA_ENVIADA;-363871;22589014;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-11-19 08:01
8556;7;PAGO_SERVICIO;-408590;19835363;WEB;-34.1708 -70.7444;AGUAS_ANDINAS;2025-11-24 17:35
8557;8;COMPRA_COMERCIO;-103445;22827988;SUCURSAL;-23.6509 -70.3975;COPEC;2025-09-25 15:05
8558;22;PAGO_SERVICIO;-415987;20089787;ATM;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-09-09 18:09
8559;19;COMPRA_COMERCIO;-112001;19353296;ATM;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-09-03 09:59
8560;29;COMPRA_COMERCIO;-338312;22790880;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-10-03 21:32
8561;12;PAGO_NOMINA;535231;28155837;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-10-07 21:16
8562;30;TRANSFERENCIA_RECIBIDA;1868376;17209542;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-05-25 21:52
8563;28;PAGO_SERVICIO;-215408;15927492;ATM;-33.4489 -70.6693;FALABELLA;2025-09-09 08:41
8564;17;PAGO_SERVICIO;-436312;21008562;SUCURSAL;-33.4489 -70.6693;NETFLIX;2025-02-01 11:16
8565;4;TRANSFERENCIA_ENVIADA;-41369;20062081;APP_MOVIL;-38.7359 -72.5904;MOVISTAR;2025-12-09 09:47
8566;27;TRANSFERENCIA_ENVIADA;-29220;12352852;ATM;-33.4489 -70.6693;COPEC;2025-10-21 09:13
8567;7;GIRO_CAJERO;-372942;19462421;APP_MOVIL;-34.1708 -70.7444;SUPERMERCADO_LIDER;2025-08-25 12:59
8568;9;PAGO_NOMINA;1072118;36733035;ATM;-29.9027 -71.2519;EMPRESA_X;2025-03-17 22:40
8569;5;COMPRA_COMERCIO;-297264;13648611;SUCURSAL;-33.0472 -71.6127;AMAZON;2025-01-01 12:21
8570;18;DEPOSITO;1061008;26853952;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-15 08:12
8571;1;GIRO_CAJERO;-201393;21889587;APP_MOVIL;-33.4372 -70.6506;AMAZON;2025-06-26 14:46
8572;6;COMPRA_COMERCIO;-162199;19209528;ATM;-33.0245 -71.5518;NETFLIX;2025-12-24 18:55
8573;23;DEPOSITO;1291795;12480279;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-08 20:00
8574;17;TRANSFERENCIA_ENVIADA;-362198;20646364;SUCURSAL;-33.4489 -70.6693;SHELL;2025-08-11 20:52
8575;30;TRANSFERENCIA_ENVIADA;-24151;17185391;WEB;-33.4489 -70.6693;MOVISTAR;2025-05-27 21:35
8576;16;DEPOSITO;430187;35559904;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-07-02 14:39
8577;15;TRANSFERENCIA_RECIBIDA;750274;31430308;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-06-03 17:19
8578;14;TRANSFERENCIA_ENVIADA;-117328;2135725;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-01-11 08:24
8579;11;PAGO_SERVICIO;-321319;24396558;SUCURSAL;-33.4489 -70.6693;UBER;2025-11-19 20:14
8580;1;COMPRA_COMERCIO;-302949;21586638;ATM;-33.4372 -70.6506;SUPERMERCADO_LIDER;2025-11-15 18:31
8581;1;PAGO_NOMINA;165028;21751666;SUCURSAL;-33.4372 -70.6506;PROVEEDOR_ABC;2025-09-20 18:48
8582;4;TRANSFERENCIA_RECIBIDA;354051;20416132;SUCURSAL;-38.7359 -72.5904;JUAN_PEREZ;2025-03-25 12:22
8583;15;TRANSFERENCIA_ENVIADA;-298309;31131999;WEB;-33.4489 -70.6693;COPEC;2025-12-01 12:51
8584;4;PAGO_SERVICIO;-266079;20150053;ATM;-38.7359 -72.5904;AGUAS_ANDINAS;2025-09-01 21:31
8585;4;GIRO_CAJERO;-298364;19851689;SUCURSAL;-38.7359 -72.5904;AMAZON;2025-01-03 08:17
8586;13;GIRO_CAJERO;-11641;14998435;SUCURSAL;-33.4489 -70.6693;ENEL;2025-09-07 17:28
8587;18;COMPRA_COMERCIO;-80052;26773900;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-10-18 19:00
8588;22;TRANSFERENCIA_RECIBIDA;327750;20417537;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-06-25 19:02
8589;28;TRANSFERENCIA_ENVIADA;-177528;15749964;SUCURSAL;-33.4489 -70.6693;NETFLIX;2025-12-15 12:26
8590;25;DEPOSITO;1512073;26826678;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-10-01 16:18
8591;16;TRANSFERENCIA_RECIBIDA;1221403;36781307;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-03-13 08:47
8592;13;DEPOSITO;122366;15120801;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-04-28 20:48
8593;16;PAGO_SERVICIO;-273223;36508084;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-08-15 13:32
8594;24;GIRO_CAJERO;-125756;11716050;ATM;-33.4489 -70.6693;FALABELLA;2025-04-09 09:27
8595;5;PAGO_NOMINA;1110263;14758874;SUCURSAL;-33.0472 -71.6127;BANCO_CHILE;2025-04-02 08:21
8596;15;GIRO_CAJERO;-471494;30660505;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-06-01 19:35
8597;8;COMPRA_COMERCIO;-411111;22416877;WEB;-23.6509 -70.3975;COPEC;2025-08-24 17:31
8598;24;TRANSFERENCIA_ENVIADA;-176492;11539558;SUCURSAL;-33.4489 -70.6693;UBER;2025-02-14 17:41
8599;21;COMPRA_COMERCIO;-465136;18086296;WEB;-33.4489 -70.6693;SHELL;2025-09-05 20:01
8600;26;PAGO_SERVICIO;-389997;22199017;ATM;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-01-15 14:46
8601;20;PAGO_NOMINA;1034560;25573603;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-12-06 17:33
8602;30;PAGO_SERVICIO;-306594;16878797;WEB;-33.4489 -70.6693;COPEC;2025-08-16 19:52
8603;23;COMPRA_COMERCIO;-269079;12211200;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-12-04 21:54
8604;13;TRANSFERENCIA_ENVIADA;-486355;14634446;ATM;-33.4489 -70.6693;COPEC;2025-03-27 22:57
8605;12;PAGO_SERVICIO;-412686;27743151;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-12-07 20:21
8606;17;PAGO_NOMINA;1530867;22177231;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-01-04 10:24
8607;16;GIRO_CAJERO;-354394;36153690;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-09-26 10:22
8608;18;GIRO_CAJERO;-441011;26332889;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-11-07 08:17
8609;30;TRANSFERENCIA_RECIBIDA;1359436;18238233;ATM;-33.4489 -70.6693;CLIENTE_123;2025-04-28 19:41
8610;23;TRANSFERENCIA_ENVIADA;-128310;12082890;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-09-08 18:32
8611;5;PAGO_NOMINA;1793460;16552334;SUCURSAL;-33.0472 -71.6127;BANCO_CHILE;2025-09-11 10:44
8612;13;GIRO_CAJERO;-102302;14532144;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-09-02 12:18
8613;15;COMPRA_COMERCIO;-81722;30578783;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-01-03 18:19
8614;16;PAGO_NOMINA;1494838;37648528;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-07-04 13:23
8615;7;COMPRA_COMERCIO;-267718;19194703;WEB;-34.1708 -70.7444;SUPERMERCADO_LIDER;2025-07-25 15:59
8616;11;TRANSFERENCIA_ENVIADA;-118859;24277699;WEB;-33.4489 -70.6693;NETFLIX;2025-08-14 12:15
8617;6;COMPRA_COMERCIO;-152304;19057224;WEB;-33.0245 -71.5518;COPEC;2025-03-24 18:17
8618;28;TRANSFERENCIA_ENVIADA;-343161;15406803;SUCURSAL;-33.4489 -70.6693;UBER;2025-03-14 13:56
8619;23;COMPRA_COMERCIO;-358555;11724335;ATM;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-09-01 11:00
8620;28;TRANSFERENCIA_RECIBIDA;730586;16137389;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-06 10:55
8621;17;COMPRA_COMERCIO;-222076;21955155;ATM;-33.4489 -70.6693;FALABELLA;2025-01-25 17:49
8622;22;PAGO_SERVICIO;-117534;20300003;ATM;-33.4489 -70.6693;UBER;2025-02-07 09:20
8623;8;TRANSFERENCIA_ENVIADA;-242740;22174137;WEB;-23.6509 -70.3975;FALABELLA;2025-03-23 11:05
8624;14;TRANSFERENCIA_RECIBIDA;1220444;3356169;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-06-20 19:16
8625;3;PAGO_SERVICIO;-107804;9865617;WEB;-33.5100 -70.7600;SUPERMERCADO_LIDER;2025-02-05 18:11
8626;22;DEPOSITO;1194607;21494610;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-05-28 11:56
8627;21;TRANSFERENCIA_RECIBIDA;1256413;19342709;WEB;-33.4489 -70.6693;CLIENTE_123;2025-12-21 17:46
8628;7;COMPRA_COMERCIO;-182217;19012486;SUCURSAL;-34.1708 -70.7444;MOVISTAR;2025-09-25 09:35
8629;30;PAGO_SERVICIO;-186481;18051752;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-03-14 09:38
8630;6;TRANSFERENCIA_ENVIADA;-375042;18682182;SUCURSAL;-33.0245 -71.5518;MOVISTAR;2025-02-28 13:31
8631;2;TRANSFERENCIA_RECIBIDA;1214742;12345601;ATM;-33.4160 -70.5975;PROVEEDOR_ABC;2025-01-10 18:51
8632;1;GIRO_CAJERO;-209797;21541869;APP_MOVIL;-33.4372 -70.6506;NETFLIX;2025-01-24 14:26
8633;4;PAGO_SERVICIO;-254949;19596740;ATM;-38.7359 -72.5904;FALABELLA;2025-09-13 19:39
8634;11;TRANSFERENCIA_ENVIADA;-223046;24054653;ATM;-33.4489 -70.6693;ENEL;2025-09-02 19:53
8635;19;GIRO_CAJERO;-335907;19017389;SUCURSAL;-33.4489 -70.6693;UBER;2025-09-10 20:12
8636;20;TRANSFERENCIA_RECIBIDA;807774;26381377;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-03-07 14:12
8637;11;DEPOSITO;1368312;25422965;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-04-23 22:05
8638;2;TRANSFERENCIA_RECIBIDA;1074453;13420054;APP_MOVIL;-33.4160 -70.5975;BANCO_CHILE;2025-07-13 22:53
8639;9;GIRO_CAJERO;-348635;36384400;ATM;-29.9027 -71.2519;UBER;2025-06-09 11:48
8640;11;DEPOSITO;1919560;27342525;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-09-18 15:11
8641;3;PAGO_SERVICIO;-108739;9756878;SUCURSAL;-33.5100 -70.7600;UBER;2025-11-12 12:00
8642;8;TRANSFERENCIA_ENVIADA;-85060;22089077;ATM;-23.6509 -70.3975;COPEC;2025-04-11 21:17
8643;10;PAGO_SERVICIO;-411482;24224670;APP_MOVIL;-36.8201 -73.0444;SUPERMERCADO_LIDER;2025-03-18 20:37
8644;23;GIRO_CAJERO;-333351;11390984;WEB;-33.4489 -70.6693;FALABELLA;2025-08-12 19:47
8645;12;PAGO_NOMINA;71301;27814452;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-09-21 10:17
8646;14;COMPRA_COMERCIO;-158011;3198158;WEB;-33.4489 -70.6693;AMAZON;2025-10-06 17:50
8647;8;COMPRA_COMERCIO;-416070;21673007;SUCURSAL;-23.6509 -70.3975;AMAZON;2025-11-24 21:16
8648;30;COMPRA_COMERCIO;-346193;17705559;WEB;-33.4489 -70.6693;COPEC;2025-01-15 12:36
8649;16;PAGO_NOMINA;1261586;38910114;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-04-17 14:12
8650;14;DEPOSITO;1987727;5185885;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-11-06 22:14
8651;14;GIRO_CAJERO;-293984;4891901;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-07-24 20:14
8652;22;PAGO_SERVICIO;-382758;21111852;WEB;-33.4489 -70.6693;SHELL;2025-12-04 09:05
8653;20;TRANSFERENCIA_ENVIADA;-397496;25983881;WEB;-33.4489 -70.6693;UBER;2025-12-21 16:45
8654;22;PAGO_NOMINA;1439224;22551076;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-11-13 09:48
8655;28;COMPRA_COMERCIO;-58746;16078643;ATM;-33.4489 -70.6693;MOVISTAR;2025-06-09 13:14
8656;5;COMPRA_COMERCIO;-353547;16198787;APP_MOVIL;-33.0472 -71.6127;COPEC;2025-04-02 10:40
8657;4;GIRO_CAJERO;-280989;19315751;WEB;-38.7359 -72.5904;ENEL;2025-01-17 18:32
8658;25;DEPOSITO;986385;27813063;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-06-02 12:47
8659;8;TRANSFERENCIA_RECIBIDA;297331;21970338;SUCURSAL;-23.6509 -70.3975;BANCO_CHILE;2025-02-21 14:49
8660;17;TRANSFERENCIA_ENVIADA;-425490;21529665;ATM;-33.4489 -70.6693;MOVISTAR;2025-09-17 11:40
8661;17;TRANSFERENCIA_RECIBIDA;1037871;22567536;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-08-25 14:58
8662;6;PAGO_NOMINA;856218;19538400;SUCURSAL;-33.0245 -71.5518;PROVEEDOR_ABC;2025-07-11 12:25
8663;29;PAGO_SERVICIO;-224730;22566150;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-04-25 18:46
8664;26;DEPOSITO;1677751;23876768;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-11-14 10:37
8665;18;PAGO_SERVICIO;-134932;26197957;ATM;-33.4489 -70.6693;NETFLIX;2025-11-22 22:13
8666;6;PAGO_SERVICIO;-476498;19061902;WEB;-33.0245 -71.5518;FALABELLA;2025-05-12 12:53
8667;3;GIRO_CAJERO;-358975;9397903;APP_MOVIL;-33.5100 -70.7600;COPEC;2025-04-03 19:01
8668;7;COMPRA_COMERCIO;-347473;18665013;SUCURSAL;-34.1708 -70.7444;SUPERMERCADO_LIDER;2025-05-14 14:05
8669;26;DEPOSITO;71974;23948742;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-12-28 12:09
8670;23;GIRO_CAJERO;-183645;11207339;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-06-16 17:59
8671;16;TRANSFERENCIA_ENVIADA;-104468;38805646;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-06-18 18:02
8672;19;COMPRA_COMERCIO;-365508;18651881;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-02-05 17:15
8673;2;PAGO_NOMINA;787000;14207054;ATM;-33.4160 -70.5975;MARIA_GONZALEZ;2025-03-16 15:50
8674;2;PAGO_SERVICIO;-11537;14195517;WEB;-33.4160 -70.5975;MOVISTAR;2025-10-21 08:01
8675;6;PAGO_SERVICIO;-63435;18998467;SUCURSAL;-33.0245 -71.5518;COPEC;2025-02-16 17:16
8676;20;PAGO_SERVICIO;-129596;25854285;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-12-07 15:18
8677;22;PAGO_SERVICIO;-291765;22259311;ATM;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-08-02 10:50
8678;6;TRANSFERENCIA_RECIBIDA;1483565;20482032;WEB;-33.0245 -71.5518;JUAN_PEREZ;2025-09-22 17:21
8679;5;GIRO_CAJERO;-39616;16159171;WEB;-33.0472 -71.6127;COPEC;2025-11-16 22:23
8680;26;TRANSFERENCIA_RECIBIDA;273709;24222451;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-09-10 20:39
8681;29;DEPOSITO;403098;22969248;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-10-02 22:50
8682;27;TRANSFERENCIA_RECIBIDA;131077;12483929;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-17 10:23
8683;26;DEPOSITO;370818;24593269;ATM;-33.4489 -70.6693;CLIENTE_123;2025-06-11 14:13
8684;4;PAGO_NOMINA;1707906;21023657;ATM;-38.7359 -72.5904;PROVEEDOR_ABC;2025-08-21 16:57
8685;21;GIRO_CAJERO;-51068;19291641;SUCURSAL;-33.4489 -70.6693;UBER;2025-12-15 10:05
8686;24;DEPOSITO;273963;11813521;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-06-26 22:53
8687;28;TRANSFERENCIA_ENVIADA;-323286;15755357;WEB;-33.4489 -70.6693;NETFLIX;2025-11-23 11:18
8688;18;PAGO_NOMINA;1420594;27618551;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-05-25 12:23
8689;30;PAGO_NOMINA;1922872;19628431;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-07 21:27
8690;26;COMPRA_COMERCIO;-344390;24248879;WEB;-33.4489 -70.6693;SHELL;2025-11-02 14:06
8691;1;GIRO_CAJERO;-482506;21059363;WEB;-33.4372 -70.6506;MOVISTAR;2025-08-03 16:38
8692;17;TRANSFERENCIA_RECIBIDA;1435045;24002581;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-11-13 15:47
8693;5;COMPRA_COMERCIO;-328546;15830625;SUCURSAL;-33.0472 -71.6127;SHELL;2025-12-21 14:59
8694;28;TRANSFERENCIA_ENVIADA;-447352;15308005;ATM;-33.4489 -70.6693;ENEL;2025-01-12 10:56
8695;17;COMPRA_COMERCIO;-3396;23999185;ATM;-33.4489 -70.6693;AMAZON;2025-09-28 10:38
8696;4;TRANSFERENCIA_ENVIADA;-56410;20967247;APP_MOVIL;-38.7359 -72.5904;NETFLIX;2025-09-01 08:29
8697;5;TRANSFERENCIA_RECIBIDA;1996216;17826841;SUCURSAL;-33.0472 -71.6127;CLIENTE_123;2025-04-08 18:27
8698;18;TRANSFERENCIA_ENVIADA;-182428;27436123;WEB;-33.4489 -70.6693;MOVISTAR;2025-08-28 19:48
8699;2;GIRO_CAJERO;-365674;13829843;WEB;-33.4160 -70.5975;FALABELLA;2025-02-18 19:36
8700;14;GIRO_CAJERO;-98074;4793827;APP_MOVIL;-33.4489 -70.6693;UBER;2025-03-01 12:58
8701;11;GIRO_CAJERO;-380716;26961809;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-12-28 10:59
8702;14;TRANSFERENCIA_RECIBIDA;795823;5589650;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-02-20 22:04
