ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;CANAL;COMERCIO_CONTRAPARTE;FECHA
5950;26;TRANSFERENCIA_ENVIADA;-107255;APP_MOVIL;FALABELLA;2025-07-09
5951;13;DEPOSITO;2417443;APP_MOVIL;EMPRESA_Y;2025-08-03
5952;12;PAGO_SERVICIO;-91039;SUCURSAL;ENEL;2025-07-11
5953;20;DEPOSITO;984313;ATM;JUAN_PEREZ;2025-01-08
5954;24;GIRO_CAJERO;-5993;APP_MOVIL;AMAZON;2025-02-25
5955;23;TRANSFERENCIA_ENVIADA;-442567;WEB;NETFLIX;2025-06-10
5956;25;PAGO_NOMINA;2431597;WEB;CLIENTE_123;2025-09-21
5957;16;GIRO_CAJERO;-187226;APP_MOVIL;UBER;2025-03-16
5958;3;TRANSFERENCIA_ENVIADA;-496617;WEB;FALABELLA;2025-05-11
5959;14;TRANSFERENCIA_ENVIADA;-791682;WEB;SHELL;2025-10-24
5960;22;TRANSFERENCIA_ENVIADA;-535892;SUCURSAL;SUPERMERCADO_LIDER;2025-06-04
5961;12;TRANSFERENCIA_RECIBIDA;2225376;SUCURSAL;EMPRESA_Y;2025-12-21
5962;2;TRANSFERENCIA_ENVIADA;-614234;SUCURSAL;MOVISTAR;2025-11-13
5963;4;DEPOSITO;804637;APP_MOVIL;BANCO_ESTADO;2025-07-14
5964;20;PAGO_SERVICIO;-688011;WEB;NETFLIX;2025-07-06
5965;8;COMPRA_COMERCIO;-98274;SUCURSAL;AMAZON;2025-01-03
5966;20;DEPOSITO;611154;APP_MOVIL;PROVEEDOR_ABC;2025-12-08
5967;2;TRANSFERENCIA_ENVIADA;-510145;SUCURSAL;COPEC;2025-07-13
5968;26;COMPRA_COMERCIO;-456640;SUCURSAL;UBER;2025-07-28
5969;3;TRANSFERENCIA_ENVIADA;-720547;SUCURSAL;SUPERMERCADO_LIDER;2025-06-23
5970;13;DEPOSITO;1285910;SUCURSAL;MARIA_GONZALEZ;2025-03-23
5971;1;COMPRA_COMERCIO;-250263;APP_MOVIL;NETFLIX;2025-04-26
5972;29;TRANSFERENCIA_RECIBIDA;1754217;WEB;JUAN_PEREZ;2025-11-25
5973;2;PAGO_SERVICIO;-390865;SUCURSAL;NETFLIX;2025-12-16
5974;18;TRANSFERENCIA_ENVIADA;-772897;SUCURSAL;AGUAS_ANDINAS;2025-03-18
5975;29;COMPRA_COMERCIO;-209783;SUCURSAL;AGUAS_ANDINAS;2025-07-13
5976;26;DEPOSITO;2090738;WEB;BANCO_CHILE;2025-02-12
5977;10;TRANSFERENCIA_RECIBIDA;1742883;WEB;EMPRESA_Y;2025-04-23
5978;10;GIRO_CAJERO;-644117;WEB;NETFLIX;2025-02-18
5979;19;TRANSFERENCIA_RECIBIDA;1383880;WEB;BANCO_CHILE;2025-12-28
5980;20;PAGO_NOMINA;1615339;APP_MOVIL;PROVEEDOR_ABC;2025-10-03
5981;8;TRANSFERENCIA_ENVIADA;-627392;SUCURSAL;ENEL;2025-09-05
5982;8;GIRO_CAJERO;-729199;ATM;SUPERMERCADO_LIDER;2025-12-01
5983;9;COMPRA_COMERCIO;-97740;APP_MOVIL;SUPERMERCADO_LIDER;2025-07-02
5984;5;PAGO_NOMINA;1682825;ATM;BANCO_ESTADO;2025-02-17
5985;4;PAGO_SERVICIO;-108841;WEB;AGUAS_ANDINAS;2025-02-21
5986;5;DEPOSITO;1083183;ATM;JUAN_PEREZ;2025-05-22
5987;3;PAGO_NOMINA;999447;APP_MOVIL;EMPRESA_X;2025-05-08
5988;1;DEPOSITO;1434237;ATM;PROVEEDOR_ABC;2025-10-15
5989;18;PAGO_SERVICIO;-380634;WEB;FALABELLA;2025-10-09
5990;10;GIRO_CAJERO;-26843;APP_MOVIL;NETFLIX;2025-04-06
5991;15;PAGO_SERVICIO;-339923;SUCURSAL;COPEC;2025-11-24
5992;29;TRANSFERENCIA_RECIBIDA;833172;APP_MOVIL;EMPRESA_X;2025-02-20
5993;10;PAGO_SERVICIO;-293795;SUCURSAL;COPEC;2025-07-07
5994;17;TRANSFERENCIA_RECIBIDA;297263;ATM;BANCO_ESTADO;2025-04-05
5995;30;DEPOSITO;914612;ATM;PROVEEDOR_ABC;2025-09-22
5996;28;PAGO_NOMINA;2112678;APP_MOVIL;EMPRESA_Y;2025-03-07
5997;22;GIRO_CAJERO;-754356;WEB;SHELL;2025-06-21
5998;24;COMPRA_COMERCIO;-391350;SUCURSAL;AMAZON;2025-08-13
5999;28;GIRO_CAJERO;-421922;ATM;FALABELLA;2025-11-01
6000;5;TRANSFERENCIA_ENVIADA;-769473;WEB;AGUAS_ANDINAS;2025-04-27
6001;14;COMPRA_COMERCIO;-324858;SUCURSAL;SHELL;2025-07-14
6002;10;TRANSFERENCIA_RECIBIDA;1838979;APP_MOVIL;BANCO_CHILE;2025-07-04
6003;30;PAGO_SERVICIO;-493994;WEB;SHELL;2025-08-14
6004;19;GIRO_CAJERO;-447866;SUCURSAL;SHELL;2025-07-27
6005;21;PAGO_NOMINA;1017036;SUCURSAL;PROVEEDOR_ABC;2025-06-11
6006;1;GIRO_CAJERO;-398872;APP_MOVIL;UBER;2025-08-03
6007;5;PAGO_SERVICIO;-306909;ATM;AGUAS_ANDINAS;2025-10-26
6008;3;TRANSFERENCIA_ENVIADA;-633175;SUCURSAL;SHELL;2025-07-24
6009;30;DEPOSITO;2319334;SUCURSAL;EMPRESA_Y;2025-10-07
6010;21;COMPRA_COMERCIO;-747417;APP_MOVIL;FALABELLA;2025-12-18
6011;15;GIRO_CAJERO;-556287;APP_MOVIL;COPEC;2025-03-18
6012;4;PAGO_SERVICIO;-728790;SUCURSAL;ENEL;2025-10-15
6013;20;COMPRA_COMERCIO;-51622;APP_MOVIL;COPEC;2025-06-15
6014;10;PAGO_SERVICIO;-381051;WEB;UBER;2025-03-16
6015;25;COMPRA_COMERCIO;-28679;ATM;AGUAS_ANDINAS;2025-08-12
6016;27;GIRO_CAJERO;-534454;APP_MOVIL;AGUAS_ANDINAS;2025-05-18
6017;20;DEPOSITO;221388;ATM;CLIENTE_123;2025-06-28
6018;3;COMPRA_COMERCIO;-510573;APP_MOVIL;NETFLIX;2025-04-24
6019;17;GIRO_CAJERO;-124553;ATM;AGUAS_ANDINAS;2025-07-17
6020;2;PAGO_SERVICIO;-426220;APP_MOVIL;COPEC;2025-01-22
6021;25;GIRO_CAJERO;-635778;WEB;ENEL;2025-02-24
6022;30;PAGO_NOMINA;2461620;WEB;PROVEEDOR_ABC;2025-06-07
6023;14;GIRO_CAJERO;-679924;ATM;UBER;2025-12-17
6024;2;PAGO_SERVICIO;-594566;ATM;AMAZON;2025-04-23
6025;26;GIRO_CAJERO;-624447;ATM;NETFLIX;2025-12-20
6026;4;PAGO_NOMINA;327019;WEB;BANCO_CHILE;2025-09-03
6027;6;COMPRA_COMERCIO;-242239;SUCURSAL;UBER;2025-03-09
6028;24;PAGO_SERVICIO;-278259;APP_MOVIL;SHELL;2025-08-03
6029;10;PAGO_NOMINA;179974;APP_MOVIL;JUAN_PEREZ;2025-11-26
6030;18;DEPOSITO;1144207;WEB;JUAN_PEREZ;2025-07-04
6031;15;PAGO_SERVICIO;-721249;APP_MOVIL;MOVISTAR;2025-05-06
6032;1;COMPRA_COMERCIO;-370765;WEB;NETFLIX;2025-07-20
6033;5;GIRO_CAJERO;-709541;ATM;AGUAS_ANDINAS;2025-06-18
6034;15;DEPOSITO;1277369;APP_MOVIL;CLIENTE_123;2025-12-21
6035;4;PAGO_NOMINA;2379760;APP_MOVIL;MARIA_GONZALEZ;2025-04-12
6036;10;TRANSFERENCIA_ENVIADA;-197588;WEB;AMAZON;2025-04-24
6037;24;PAGO_NOMINA;1933536;WEB;BANCO_ESTADO;2025-04-05
6038;7;DEPOSITO;1201330;APP_MOVIL;EMPRESA_X;2025-02-20
6039;19;DEPOSITO;1050093;WEB;EMPRESA_Y;2025-04-02
6040;9;TRANSFERENCIA_ENVIADA;-485609;APP_MOVIL;FALABELLA;2025-01-22
6041;2;TRANSFERENCIA_RECIBIDA;1301334;ATM;EMPRESA_Y;2025-12-13
6042;25;TRANSFERENCIA_ENVIADA;-468479;SUCURSAL;ENEL;2025-06-23
6043;24;TRANSFERENCIA_RECIBIDA;1023570;SUCURSAL;BANCO_CHILE;2025-12-02
6044;25;TRANSFERENCIA_RECIBIDA;535933;ATM;PROVEEDOR_ABC;2025-04-19
6045;8;COMPRA_COMERCIO;-589233;SUCURSAL;COPEC;2025-02-11
6046;26;PAGO_SERVICIO;-710389;APP_MOVIL;COPEC;2025-07-08
6047;26;PAGO_SERVICIO;-788110;APP_MOVIL;FALABELLA;2025-09-26
6048;14;GIRO_CAJERO;-345868;ATM;SHELL;2025-05-12
6049;22;PAGO_NOMINA;106100;ATM;JUAN_PEREZ;2025-01-14
6050;14;GIRO_CAJERO;-12907;ATM;SUPERMERCADO_LIDER;2025-06-27
6051;11;COMPRA_COMERCIO;-206643;APP_MOVIL;AMAZON;2025-06-14
6052;26;TRANSFERENCIA_ENVIADA;-103038;WEB;COPEC;2025-10-19
6053;8;COMPRA_COMERCIO;-416180;SUCURSAL;SHELL;2025-12-19
6054;8;PAGO_NOMINA;1602176;ATM;MARIA_GONZALEZ;2025-12-15
6055;1;TRANSFERENCIA_ENVIADA;-549782;ATM;AMAZON;2025-03-23
6056;28;PAGO_NOMINA;1583934;SUCURSAL;PROVEEDOR_ABC;2025-03-28
6057;29;GIRO_CAJERO;-48644;WEB;MOVISTAR;2025-06-04
6058;4;GIRO_CAJERO;-279951;WEB;FALABELLA;2025-11-14
6059;10;TRANSFERENCIA_ENVIADA;-404133;ATM;AGUAS_ANDINAS;2025-04-22
6060;4;PAGO_SERVICIO;-441414;ATM;FALABELLA;2025-06-24
6061;11;PAGO_NOMINA;95557;APP_MOVIL;MARIA_GONZALEZ;2025-10-05
6062;23;TRANSFERENCIA_RECIBIDA;136366;WEB;EMPRESA_Y;2025-11-11
6063;7;PAGO_SERVICIO;-451779;WEB;SHELL;2025-01-21
6064;16;TRANSFERENCIA_RECIBIDA;688139;APP_MOVIL;BANCO_CHILE;2025-07-10
6065;21;COMPRA_COMERCIO;-60972;SUCURSAL;SUPERMERCADO_LIDER;2025-05-05
6066;2;PAGO_NOMINA;1457106;WEB;EMPRESA_Y;2025-09-28
6067;19;GIRO_CAJERO;-570479;ATM;FALABELLA;2025-12-06
6068;13;PAGO_SERVICIO;-391425;APP_MOVIL;AGUAS_ANDINAS;2025-05-03
6069;9;GIRO_CAJERO;-765558;SUCURSAL;SHELL;2025-04-10
6070;28;TRANSFERENCIA_ENVIADA;-780555;APP_MOVIL;NETFLIX;2025-07-01
6071;24;TRANSFERENCIA_RECIBIDA;1250372;APP_MOVIL;BANCO_ESTADO;2025-11-27
6072;19;DEPOSITO;2469797;ATM;PROVEEDOR_ABC;2025-05-11
6073;5;PAGO_SERVICIO;-239659;ATM;UBER;2025-08-07
6074;3;GIRO_CAJERO;-450338;WEB;MOVISTAR;2025-06-26
6075;2;DEPOSITO;215194;SUCURSAL;EMPRESA_Y;2025-10-17
6076;9;COMPRA_COMERCIO;-434731;ATM;SHELL;2025-08-27
6077;26;TRANSFERENCIA_ENVIADA;-736526;WEB;COPEC;2025-08-25
6078;20;PAGO_NOMINA;64010;ATM;EMPRESA_X;2025-02-03
6079;23;PAGO_NOMINA;828736;SUCURSAL;EMPRESA_Y;2025-07-13
6080;16;TRANSFERENCIA_ENVIADA;-387712;APP_MOVIL;SHELL;2025-01-08
6081;18;COMPRA_COMERCIO;-507643;SUCURSAL;NETFLIX;2025-12-06
6082;23;PAGO_SERVICIO;-315237;SUCURSAL;FALABELLA;2025-09-26
6083;2;COMPRA_COMERCIO;-191900;APP_MOVIL;ENEL;2025-05-10
6084;25;GIRO_CAJERO;-502605;WEB;NETFLIX;2025-07-05
6085;15;TRANSFERENCIA_ENVIADA;-694037;SUCURSAL;FALABELLA;2025-05-14
6086;14;GIRO_CAJERO;-770690;APP_MOVIL;MOVISTAR;2025-01-09
6087;6;PAGO_SERVICIO;-738231;APP_MOVIL;FALABELLA;2025-10-22
6088;11;PAGO_NOMINA;2352001;APP_MOVIL;BANCO_ESTADO;2025-12-09
6089;19;PAGO_SERVICIO;-635715;ATM;AGUAS_ANDINAS;2025-02-13
6090;1;DEPOSITO;1799388;SUCURSAL;EMPRESA_Y;2025-02-24
6091;10;PAGO_SERVICIO;-224255;SUCURSAL;MOVISTAR;2025-07-09
6092;6;COMPRA_COMERCIO;-273313;ATM;NETFLIX;2025-06-09
6093;24;GIRO_CAJERO;-766241;WEB;AMAZON;2025-10-04
6094;8;GIRO_CAJERO;-108652;APP_MOVIL;FALABELLA;2025-08-18
6095;19;TRANSFERENCIA_RECIBIDA;1423750;SUCURSAL;CLIENTE_123;2025-07-06
6096;10;TRANSFERENCIA_ENVIADA;-506586;ATM;FALABELLA;2025-04-23
6097;5;PAGO_NOMINA;995272;WEB;JUAN_PEREZ;2025-08-14
6098;1;TRANSFERENCIA_RECIBIDA;2308083;ATM;EMPRESA_Y;2025-02-16
6099;23;PAGO_SERVICIO;-232800;ATM;SHELL;2025-06-28
6100;6;TRANSFERENCIA_ENVIADA;-666937;APP_MOVIL;MOVISTAR;2025-10-18
6101;6;GIRO_CAJERO;-352749;WEB;MOVISTAR;2025-11-20
6102;14;PAGO_NOMINA;1258510;APP_MOVIL;BANCO_CHILE;2025-02-28
6103;8;TRANSFERENCIA_ENVIADA;-150583;APP_MOVIL;NETFLIX;2025-12-01
6104;16;GIRO_CAJERO;-448274;APP_MOVIL;UBER;2025-06-27
6105;19;GIRO_CAJERO;-675178;SUCURSAL;SUPERMERCADO_LIDER;2025-05-14
6106;14;TRANSFERENCIA_ENVIADA;-459261;SUCURSAL;ENEL;2025-06-04
6107;10;GIRO_CAJERO;-146664;APP_MOVIL;ENEL;2025-05-28
6108;2;COMPRA_COMERCIO;-43999;ATM;AGUAS_ANDINAS;2025-12-09
6109;12;PAGO_SERVICIO;-208910;APP_MOVIL;MOVISTAR;2025-02-18
6110;10;COMPRA_COMERCIO;-400185;APP_MOVIL;MOVISTAR;2025-05-14
6111;30;DEPOSITO;2052335;WEB;BANCO_ESTADO;2025-10-19
6112;10;DEPOSITO;893209;ATM;EMPRESA_X;2025-06-14
6113;15;GIRO_CAJERO;-491053;SUCURSAL;NETFLIX;2025-01-04
6114;23;GIRO_CAJERO;-53131;SUCURSAL;AGUAS_ANDINAS;2025-09-06
6115;27;DEPOSITO;276897;WEB;MARIA_GONZALEZ;2025-04-04
6116;4;COMPRA_COMERCIO;-783895;WEB;AMAZON;2025-09-05
6117;14;PAGO_NOMINA;1111786;SUCURSAL;EMPRESA_X;2025-05-27
6118;29;COMPRA_COMERCIO;-296795;WEB;AMAZON;2025-01-11
6119;1;TRANSFERENCIA_RECIBIDA;1614352;APP_MOVIL;EMPRESA_Y;2025-06-16
6120;29;PAGO_SERVICIO;-80736;APP_MOVIL;FALABELLA;2025-09-28
6121;9;PAGO_NOMINA;2451407;WEB;EMPRESA_Y;2025-01-21
6122;25;GIRO_CAJERO;-761581;SUCURSAL;SUPERMERCADO_LIDER;2025-12-20
6123;17;DEPOSITO;1309031;WEB;PROVEEDOR_ABC;2025-05-04
6124;19;COMPRA_COMERCIO;-282837;SUCURSAL;MOVISTAR;2025-05-16
6125;7;GIRO_CAJERO;-556789;APP_MOVIL;AGUAS_ANDINAS;2025-10-18
6126;1;DEPOSITO;960682;SUCURSAL;EMPRESA_X;2025-10-23
6127;28;PAGO_SERVICIO;-721284;ATM;SUPERMERCADO_LIDER;2025-04-15
6128;3;TRANSFERENCIA_ENVIADA;-427139;APP_MOVIL;AMAZON;2025-05-20
6129;15;COMPRA_COMERCIO;-789609;SUCURSAL;ENEL;2025-05-07
6130;25;TRANSFERENCIA_RECIBIDA;967184;ATM;EMPRESA_Y;2025-06-06
6131;5;COMPRA_COMERCIO;-184977;ATM;AMAZON;2025-12-26
6132;19;TRANSFERENCIA_RECIBIDA;1641301;ATM;EMPRESA_Y;2025-09-01
6133;3;PAGO_SERVICIO;-518332;ATM;FALABELLA;2025-10-15
6134;2;TRANSFERENCIA_ENVIADA;-353796;ATM;SUPERMERCADO_LIDER;2025-11-14
6135;25;TRANSFERENCIA_RECIBIDA;1807147;SUCURSAL;EMPRESA_Y;2025-10-16
6136;12;TRANSFERENCIA_RECIBIDA;1330558;WEB;MARIA_GONZALEZ;2025-03-08
6137;4;TRANSFERENCIA_ENVIADA;-415850;WEB;FALABELLA;2025-06-11
6138;5;TRANSFERENCIA_ENVIADA;-87995;APP_MOVIL;FALABELLA;2025-08-18
6139;13;COMPRA_COMERCIO;-671554;APP_MOVIL;AMAZON;2025-05-09
6140;26;COMPRA_COMERCIO;-745119;WEB;SUPERMERCADO_LIDER;2025-01-08
6141;6;COMPRA_COMERCIO;-562813;ATM;MOVISTAR;2025-10-11
6142;3;TRANSFERENCIA_RECIBIDA;920627;ATM;PROVEEDOR_ABC;2025-03-18
6143;5;COMPRA_COMERCIO;-222613;SUCURSAL;AMAZON;2025-01-25
6144;21;COMPRA_COMERCIO;-372800;WEB;MOVISTAR;2025-11-12
6145;22;DEPOSITO;995957;APP_MOVIL;MARIA_GONZALEZ;2025-05-16
6146;29;GIRO_CAJERO;-73691;ATM;FALABELLA;2025-03-13
6147;27;DEPOSITO;1301869;APP_MOVIL;EMPRESA_X;2025-08-24
6148;17;DEPOSITO;1526913;WEB;JUAN_PEREZ;2025-01-15
6149;9;PAGO_NOMINA;639898;SUCURSAL;MARIA_GONZALEZ;2025-03-19
6150;24;TRANSFERENCIA_RECIBIDA;411084;WEB;CLIENTE_123;2025-06-14
6151;29;GIRO_CAJERO;-17471;WEB;COPEC;2025-04-03
6152;25;TRANSFERENCIA_ENVIADA;-304673;WEB;COPEC;2025-07-08
6153;2;COMPRA_COMERCIO;-144542;APP_MOVIL;AGUAS_ANDINAS;2025-08-20
6154;1;GIRO_CAJERO;-111623;ATM;SUPERMERCADO_LIDER;2025-10-25
6155;19;GIRO_CAJERO;-384280;WEB;SHELL;2025-08-09
6156;12;TRANSFERENCIA_ENVIADA;-298436;WEB;ENEL;2025-03-20
6157;20;TRANSFERENCIA_RECIBIDA;114336;WEB;PROVEEDOR_ABC;2025-01-03
6158;14;TRANSFERENCIA_ENVIADA;-154827;APP_MOVIL;AGUAS_ANDINAS;2025-05-07
6159;20;DEPOSITO;1954615;APP_MOVIL;BANCO_ESTADO;2025-11-26
6160;14;TRANSFERENCIA_RECIBIDA;1412655;ATM;MARIA_GONZALEZ;2025-03-08
6161;15;DEPOSITO;773692;ATM;BANCO_CHILE;2025-07-04
6162;16;COMPRA_COMERCIO;-301895;SUCURSAL;SUPERMERCADO_LIDER;2025-02-11
6163;30;TRANSFERENCIA_ENVIADA;-135379;WEB;AMAZON;2025-08-23
6164;14;DEPOSITO;1288722;WEB;EMPRESA_X;2025-12-24
6165;26;COMPRA_COMERCIO;-784922;WEB;ENEL;2025-01-02
6166;21;TRANSFERENCIA_RECIBIDA;1452727;APP_MOVIL;BANCO_CHILE;2025-07-10
6167;24;COMPRA_COMERCIO;-417847;SUCURSAL;UBER;2025-02-01
6168;17;DEPOSITO;1688342;SUCURSAL;PROVEEDOR_ABC;2025-01-03
6169;16;TRANSFERENCIA_RECIBIDA;804547;WEB;MARIA_GONZALEZ;2025-12-14
6170;9;PAGO_SERVICIO;-732325;ATM;UBER;2025-09-04
6171;30;TRANSFERENCIA_ENVIADA;-188957;ATM;NETFLIX;2025-12-15
6172;14;TRANSFERENCIA_ENVIADA;-86366;ATM;MOVISTAR;2025-04-26
6173;21;TRANSFERENCIA_ENVIADA;-166508;WEB;COPEC;2025-06-28
6174;13;PAGO_NOMINA;2080360;APP_MOVIL;MARIA_GONZALEZ;2025-06-26
6175;18;GIRO_CAJERO;-60226;APP_MOVIL;SHELL;2025-08-24
6176;22;PAGO_SERVICIO;-10084;SUCURSAL;MOVISTAR;2025-01-12
6177;15;PAGO_NOMINA;1488049;WEB;CLIENTE_123;2025-05-01
6178;18;PAGO_NOMINA;904000;ATM;MARIA_GONZALEZ;2025-08-14
6179;30;DEPOSITO;1127767;WEB;BANCO_ESTADO;2025-03-08
6180;12;TRANSFERENCIA_ENVIADA;-285731;ATM;SUPERMERCADO_LIDER;2025-12-09
6181;8;PAGO_SERVICIO;-383253;WEB;MOVISTAR;2025-11-21
6182;3;TRANSFERENCIA_ENVIADA;-294486;WEB;MOVISTAR;2025-07-27
6183;2;PAGO_NOMINA;125007;SUCURSAL;BANCO_CHILE;2025-10-01
6184;30;TRANSFERENCIA_RECIBIDA;181273;ATM;PROVEEDOR_ABC;2025-12-26
6185;4;TRANSFERENCIA_ENVIADA;-458043;ATM;ENEL;2025-12-25
6186;2;PAGO_NOMINA;242121;APP_MOVIL;EMPRESA_Y;2025-10-26
6187;22;PAGO_SERVICIO;-598608;WEB;SUPERMERCADO_LIDER;2025-07-17
6188;11;PAGO_SERVICIO;-519736;SUCURSAL;AMAZON;2025-10-06
6189;12;PAGO_NOMINA;1039339;WEB;PROVEEDOR_ABC;2025-05-20
6190;8;TRANSFERENCIA_RECIBIDA;253015;ATM;BANCO_ESTADO;2025-06-21
6191;6;PAGO_NOMINA;321774;ATM;BANCO_CHILE;2025-10-04
6192;28;TRANSFERENCIA_ENVIADA;-666847;APP_MOVIL;UBER;2025-03-23
6193;1;TRANSFERENCIA_RECIBIDA;1887791;SUCURSAL;JUAN_PEREZ;2025-12-11
6194;30;PAGO_NOMINA;320264;ATM;PROVEEDOR_ABC;2025-04-04
6195;26;PAGO_NOMINA;2065706;SUCURSAL;EMPRESA_X;2025-12-16
6196;12;GIRO_CAJERO;-37692;WEB;ENEL;2025-01-10
6197;22;PAGO_NOMINA;679936;WEB;JUAN_PEREZ;2025-04-27
6198;25;GIRO_CAJERO;-373308;APP_MOVIL;FALABELLA;2025-10-16
6199;20;GIRO_CAJERO;-744035;SUCURSAL;FALABELLA;2025-01-25
6200;4;PAGO_SERVICIO;-303626;ATM;NETFLIX;2025-03-22
6201;20;DEPOSITO;1087950;SUCURSAL;MARIA_GONZALEZ;2025-03-16
6202;27;PAGO_SERVICIO;-773793;WEB;ENEL;2025-05-07
6203;20;TRANSFERENCIA_ENVIADA;-518631;ATM;AGUAS_ANDINAS;2025-11-21
6204;26;GIRO_CAJERO;-762167;SUCURSAL;COPEC;2025-08-13
6205;11;TRANSFERENCIA_ENVIADA;-389399;SUCURSAL;AGUAS_ANDINAS;2025-05-12
6206;22;PAGO_SERVICIO;-499797;WEB;NETFLIX;2025-06-12
6207;1;PAGO_SERVICIO;-411076;SUCURSAL;NETFLIX;2025-12-23
6208;4;TRANSFERENCIA_RECIBIDA;2083838;APP_MOVIL;MARIA_GONZALEZ;2025-02-11
6209;12;GIRO_CAJERO;-590543;WEB;AMAZON;2025-05-01
6210;8;PAGO_NOMINA;1605331;WEB;BANCO_CHILE;2025-07-06
6211;22;GIRO_CAJERO;-173571;ATM;FALABELLA;2025-01-25
6212;24;TRANSFERENCIA_RECIBIDA;2155061;WEB;BANCO_CHILE;2025-11-02
6213;13;COMPRA_COMERCIO;-339709;APP_MOVIL;AMAZON;2025-04-12
6214;12;PAGO_SERVICIO;-554712;ATM;NETFLIX;2025-02-19
6215;29;PAGO_NOMINA;912597;SUCURSAL;BANCO_ESTADO;2025-07-22
6216;2;PAGO_SERVICIO;-726104;WEB;SHELL;2025-10-04
6217;20;COMPRA_COMERCIO;-523383;ATM;COPEC;2025-11-05
6218;29;TRANSFERENCIA_RECIBIDA;2237597;SUCURSAL;BANCO_ESTADO;2025-09-17
6219;6;TRANSFERENCIA_RECIBIDA;2063028;APP_MOVIL;CLIENTE_123;2025-01-12
6220;6;TRANSFERENCIA_RECIBIDA;205756;SUCURSAL;CLIENTE_123;2025-09-25
6221;26;COMPRA_COMERCIO;-27823;SUCURSAL;AGUAS_ANDINAS;2025-08-09
6222;2;GIRO_CAJERO;-645571;WEB;NETFLIX;2025-01-10
6223;28;COMPRA_COMERCIO;-616899;APP_MOVIL;FALABELLA;2025-04-01
6224;19;COMPRA_COMERCIO;-188464;WEB;AGUAS_ANDINAS;2025-05-04
6225;18;COMPRA_COMERCIO;-23131;WEB;UBER;2025-06-11
6226;30;GIRO_CAJERO;-555123;SUCURSAL;NETFLIX;2025-05-01
6227;17;DEPOSITO;837705;SUCURSAL;BANCO_CHILE;2025-02-08
6228;23;COMPRA_COMERCIO;-146980;APP_MOVIL;AGUAS_ANDINAS;2025-02-06
6229;28;PAGO_SERVICIO;-349743;ATM;ENEL;2025-05-12
6230;21;PAGO_SERVICIO;-375569;ATM;SHELL;2025-10-02
6231;10;COMPRA_COMERCIO;-162963;WEB;ENEL;2025-07-04
6232;19;TRANSFERENCIA_RECIBIDA;1198055;APP_MOVIL;BANCO_CHILE;2025-04-02
6233;19;TRANSFERENCIA_ENVIADA;-159095;SUCURSAL;SHELL;2025-10-21
6234;5;PAGO_NOMINA;806855;SUCURSAL;CLIENTE_123;2025-03-16
6235;4;TRANSFERENCIA_RECIBIDA;1631255;SUCURSAL;BANCO_CHILE;2025-02-17
6236;16;PAGO_SERVICIO;-604111;WEB;ENEL;2025-03-16
6237;28;COMPRA_COMERCIO;-474995;ATM;AMAZON;2025-10-28
6238;28;PAGO_NOMINA;2157077;WEB;BANCO_CHILE;2025-11-18
6239;23;TRANSFERENCIA_ENVIADA;-654789;APP_MOVIL;MOVISTAR;2025-10-26
6240;4;PAGO_SERVICIO;-423858;APP_MOVIL;MOVISTAR;2025-01-05
6241;17;TRANSFERENCIA_RECIBIDA;1310630;APP_MOVIL;MARIA_GONZALEZ;2025-04-17
6242;7;PAGO_SERVICIO;-550082;APP_MOVIL;SHELL;2025-07-01
6243;28;PAGO_SERVICIO;-140757;WEB;SHELL;2025-04-09
6244;28;TRANSFERENCIA_RECIBIDA;1263570;SUCURSAL;EMPRESA_Y;2025-12-08
6245;29;GIRO_CAJERO;-783121;WEB;FALABELLA;2025-05-12
6246;3;DEPOSITO;2169190;SUCURSAL;JUAN_PEREZ;2025-11-22
6247;7;DEPOSITO;565586;APP_MOVIL;PROVEEDOR_ABC;2025-12-25
6248;13;PAGO_SERVICIO;-708088;WEB;ENEL;2025-07-06
6249;24;GIRO_CAJERO;-489631;SUCURSAL;AMAZON;2025-04-06
6250;26;PAGO_NOMINA;1058137;WEB;JUAN_PEREZ;2025-01-23
6251;8;TRANSFERENCIA_ENVIADA;-468248;WEB;FALABELLA;2025-10-24
6252;17;GIRO_CAJERO;-77295;WEB;SUPERMERCADO_LIDER;2025-01-17
6253;2;COMPRA_COMERCIO;-619207;APP_MOVIL;FALABELLA;2025-06-13
6254;21;TRANSFERENCIA_ENVIADA;-721128;ATM;SUPERMERCADO_LIDER;2025-06-28
6255;4;COMPRA_COMERCIO;-481552;SUCURSAL;SUPERMERCADO_LIDER;2025-11-28
6256;23;COMPRA_COMERCIO;-182561;SUCURSAL;AGUAS_ANDINAS;2025-04-28
6257;3;TRANSFERENCIA_RECIBIDA;1410227;SUCURSAL;EMPRESA_Y;2025-10-05
6258;21;TRANSFERENCIA_RECIBIDA;89530;SUCURSAL;PROVEEDOR_ABC;2025-10-25
6259;10;PAGO_SERVICIO;-135120;APP_MOVIL;SHELL;2025-06-19
6260;2;PAGO_SERVICIO;-609287;ATM;AMAZON;2025-06-18
6261;15;DEPOSITO;101649;APP_MOVIL;MARIA_GONZALEZ;2025-03-20
6262;29;COMPRA_COMERCIO;-697748;ATM;SHELL;2025-08-07
6263;8;DEPOSITO;1088723;WEB;PROVEEDOR_ABC;2025-01-03
6264;17;GIRO_CAJERO;-60718;ATM;ENEL;2025-01-03
